step,deepseek1.5b_sync_8gpu_lr3e-6-actor/grad_norm_step,deepseek1.5b_sync_8gpu_clip0.1_lr1e-5-actor/grad_norm_step,deepseek1.5b_fa_partial_8gpu_cosine_lr1e-5-actor/grad_norm_step,deepseek1.5b_sync_8gpu_cosine_lr1e-5-actor/grad_norm_step,deepseek1.5b_fa_partial_8gpu_lr5e-6-actor/grad_norm_step,deepseek1.5b_sync_8gpu_lr5e-6-actor/grad_norm_step,deepseek1.5b_fa_partial_8gpu_ent0.01_lr1e-5-actor/grad_norm_step,deepseek1.5b_sync_8gpu_ent0.01_lr1e-5-actor/grad_norm_step,deepseek1.5b_fa_partial_lr1e-6-actor/grad_norm_step,deepseek1.5b_fa_partial_lr1e-5-actor/grad_norm_step,deepseek1.5b_sync_lr1e-5-actor/grad_norm_step,deepseek1.5b_sync_lr1e-6-actor/grad_norm_step
248,0.09340124949812888,0.07022592984139919,0.10590109881013632,0.08671604096889496,0.08047712594270706,0.09971053153276443,0.003993940365035087,0.0036009851028211415,0.08075306750833988,0.09369883686304092,0.0813097320497036,0.13054023496806622
249,0.11212683655321598,0.06854979693889618,0.13522863946855068,0.101031556725502,0.09503470920026302,0.10916195437312126,0.0065147121786139905,0.009775509359315038,0.07490433380007744,0.10000415705144404,0.08003452513366938,0.13492194935679436
250,0.10964326187968254,0.06791377812623978,0.14867126382887363,0.09902390465140344,0.08887660130858421,0.09121115878224371,0.006827879522461444,0.0035153854987584054,0.07404113747179508,0.10439534485340118,0.07871454581618309,0.13061164878308773
251,0.10440313443541528,0.07630710862576962,0.13711718935519457,0.0990313608199358,0.09978315979242323,0.09777885302901268,0.008663310029078275,0.0020483117550611496,0.07840856164693832,0.095560260117054,0.09320848621428011,0.12307319417595863
252,0.11079378053545952,0.08397853001952171,0.12998411618173122,0.09697909094393252,0.11652150377631187,0.0983636062592268,0.0039101188885979354,0.010878282133489847,0.07575429044663906,0.08489261753857136,0.08078495971858501,0.11329570971429348
253,0.11610811948776244,0.07228730712085962,0.1252228505909443,0.10761065781116486,0.10382454469799995,0.1040788684040308,0.0020870532462140545,0.0028395656554494053,0.08340197801589966,0.09211036935448648,0.08112876676023006,0.12252187915146352
254,0.11685141175985336,0.06717194337397814,0.15187968034297228,0.1040604282170534,0.0983872264623642,0.1017120722681284,0.001617769550648518,0.001551747482153587,0.08032750710844994,0.09175887517631054,0.08408048748970032,0.1250868011265993
255,0.0970323495566845,0.06897015683352947,0.1223333952948451,0.09732244908809662,0.09481835179030897,0.10843951813876627,0.0013681276759598404,0.021350696682929993,0.0795285589993,0.09221932478249072,0.08072111941874027,0.11037478037178516
256,0.10483495332300664,0.0772132407873869,0.11170390993356703,0.0994492918252945,0.08090402744710445,0.09709546528756618,0.0012036999250994995,0.0014666028582723811,0.07549955137073994,0.09669087640941144,0.08775605075061321,0.12064623087644576
257,0.10708808153867722,0.08130159415304661,0.1048853313550353,0.09733325615525246,0.07737994939088821,0.10070306807756424,0.0016626521974103523,0.01367343426682055,0.07803770340979099,0.08860716223716736,0.08439216762781143,0.11436924152076244
258,0.1049471516162157,0.08185123093426228,0.10529506765305996,0.09827044792473316,0.07670262455940247,0.0993464943021536,0.004930220078676939,0.0030902520520612597,0.07646849937736988,0.09041529521346092,0.08073691464960575,0.11717097274959087
259,0.10342530906200408,0.09243239276111126,0.13005451764911413,0.10576078854501247,0.07637545838952065,0.09982209652662276,0.009505038266070189,0.0018784062704071405,0.07990013994276524,0.11243469268083572,0.08037335611879826,0.11833450198173524
260,0.10926408879458904,0.07239684462547302,0.08418227545917034,0.10297340899705888,0.07296375930309296,0.08430413715541363,0.010915521532297134,0.003118256019661203,0.07435721345245838,0.094230642542243,0.08120265789330006,0.1172110103070736
261,0.10225852020084858,0.07724248804152012,0.09751696232706308,0.09964173659682274,0.07926134020090103,0.11236743442714214,0.005923838005401194,0.009096109657548368,0.07694435864686966,0.10550450906157494,0.08396630361676216,0.12009220570325851
262,0.10737252049148084,0.08578713238239288,0.12905847560614347,0.09622403047978878,0.07749929837882519,0.09128637611865996,0.0024619986506877467,0.00540002976777032,0.07669047825038433,0.10568453930318356,0.08592769876122475,0.11616935953497888
263,0.10349714569747448,0.061036694794893265,0.10431284550577402,0.09083987586200236,0.07985065877437592,0.09975172765552998,0.001457934093195945,0.0029386330279521644,0.08064457587897778,0.11897947639226912,0.0824509710073471,0.1216908134520054
264,0.10854688286781312,0.07951893843710423,0.12878225557506084,0.10007834993302822,0.07405125349760056,0.09739945270121098,0.0011864577973028645,0.0016145634872373194,0.07736430317163467,0.13170244172215462,0.08751296065747738,0.1256896574050188
265,0.10610508173704147,0.0856159282848239,0.09514328557997942,0.09146239422261716,0.07245720364153385,0.0913588348776102,0.0011032706970581785,0.004988419415894896,0.0706099420785904,0.13824128359556198,0.07755429483950138,0.12304359674453735
266,0.10055187158286572,0.10501539800316095,0.10087442863732576,0.10664519295096396,0.0674714483320713,0.1015824805945158,0.0019840269815176725,0.01585581712424755,0.07417545840144157,0.11060560680925846,0.08008498139679432,0.11716377921402454
267,0.1078490912914276,0.09149077907204628,0.09620944876223804,0.09919736720621586,0.0747605413198471,0.09690318070352076,0.007184228685218841,0.002836945321178064,0.07576849311590195,0.10343831963837148,0.0760071612894535,0.12349449284374714
268,0.10483845695853232,0.114948196336627,0.08756021969020367,0.08815432712435722,0.07067911233752966,0.09554275684058666,0.013143924064934254,0.0017173844389617443,0.07766775041818619,0.08809585869312286,0.07477962225675583,0.10869377478957176
269,0.10712843388319016,0.11222768109291792,0.09645859897136688,0.09319338388741016,0.07293175533413887,0.0969758853316307,0.009170171688310802,0.00223675137385726,0.0765511691570282,0.0997275337576866,0.08204871602356434,0.11784528568387032
270,0.108740272000432,0.11864392459392548,0.08992372453212738,0.10391007736325264,0.06716079823672771,0.100861893966794,0.0026767344679683447,0.010665422887541354,0.07361473143100739,0.08822583500295877,0.07884495705366135,0.11857112497091292
271,0.1010667011141777,0.13154468778520825,0.10759905446320772,0.10048876889050008,0.07456862181425095,0.09851070493459702,0.0011662195174722,0.008417094126343727,0.07794326916337013,0.09938405826687811,0.08472973853349686,0.11656305752694608
272,0.10787008330225945,0.1449009533971548,0.1030358411371708,0.09947877191007136,0.07587271928787231,0.1143660582602024,0.0010060050117317587,0.0024956305569503456,0.08258214965462685,0.10636910051107408,0.07692050188779831,0.10903272405266762
273,0.1105671189725399,0.13426880445331335,0.09203348401933908,0.09975703991949558,0.07037130370736122,0.0931602008640766,0.0015970790991559625,0.004383682273328304,0.08412469178438187,0.1024897387251258,0.07989558763802052,0.12500243820250034
274,0.11139127612113953,0.11764099448919296,0.10159040335565804,0.10097972862422466,0.07368889078497887,0.11441204696893692,0.0038528793083969504,0.011250465176999567,0.07628598622977734,0.1007774295285344,0.08084743097424507,0.11239685490727425
275,0.10451178066432476,0.11774581111967564,0.10457898955792189,0.10082877613604067,0.07498245313763618,0.10953049175441264,0.007906339305918664,0.002916023368015886,0.08452427387237549,0.10735250264406204,0.07653075642883778,0.11999819241464138
276,0.09965185075998306,0.15406832192093134,0.08623554278165102,0.10061846114695072,0.07808425277471542,0.09314222820103168,0.011001650476828218,0.002394894079770893,0.08286152593791485,0.11835231818258762,0.07946393638849258,0.1096066553145647
277,0.0987501684576273,0.16138024628162384,0.09503198135644196,0.09555497579276562,0.08186035789549351,0.10218391567468645,0.010914127342402937,0.012411758303642271,0.08012110739946365,0.11918126791715622,0.08346904069185257,0.1082271672785282
278,0.10653315111994743,0.12778689246624708,0.08948214910924435,0.10027429461479188,0.08143887296319008,0.09476941078901292,0.0042169423250015825,0.0035620633279904723,0.07866494730114937,0.13570362143218517,0.08411505073308945,0.11592893674969672
279,0.1045736875385046,0.11470305547118188,0.0932018831372261,0.09499484300613403,0.08089369349181652,0.09316737204790115,0.001395334125845693,0.001811578607885167,0.07956014946103096,0.1222328655421734,0.08718093670904636,0.11265750788152218
280,0.10315242782235146,0.14058689959347248,0.08883885852992535,0.09857353195548058,0.07746650651097298,0.09402637742459774,0.0010420427279314026,0.012609100667759776,0.08047383837401867,0.12582196854054928,0.08175426349043846,0.12461728975176813
281,0.10734316520392896,0.1397066256031394,0.0895886030048132,0.09897390007972716,0.07768018916249275,0.09704161062836648,0.001555428301799111,0.0037072361446917057,0.08074461854994297,0.11597740836441515,0.07868320494890213,0.12339825555682182
282,0.13880544528365135,0.11607266683131456,0.10122924484312534,0.107322558760643,0.08517262525856495,0.10933430306613444,0.002001152839511633,0.001993927959119901,0.08424653112888336,0.12361369654536249,0.09416697919368744,0.1350456215441227
283,0.11008218862116335,0.11786970775574446,0.09978218004107477,0.10759251192212103,0.08310437761247158,0.09635165333747864,0.004905310022877529,0.0046323073329404,0.08305664546787739,0.12841973826289177,0.08189262636005878,0.11647498048841952
284,0.10415739566087724,0.12144532147794962,0.085521318949759,0.10212214477360249,0.08208413049578667,0.09459983929991722,0.010780709213577213,0.01421664678491652,0.0767308734357357,0.12679248303174973,0.07708671130239964,0.10994264855980872
285,0.10530187748372556,0.1126881530508399,0.0981372892856598,0.09111557900905608,0.07824827171862125,0.09894457831978798,0.013233527424745262,0.002820265566697344,0.07871963456273079,0.12856984697282314,0.08013611473143101,0.11046020314097404
286,0.104469021782279,0.12926172837615013,0.1020977720618248,0.10036159120500088,0.07332636415958405,0.0971237700432539,0.008388870017370209,0.013668483588844538,0.07574301213026047,0.12877951934933662,0.0806117057800293,0.11437295004725456
287,0.10136877186596394,0.1200154135003686,0.10010401159524918,0.10155399888753892,0.08045050874352455,0.10297292098402976,0.001317346221185289,0.002771932544419542,0.08350708149373531,0.12984413467347622,0.082438999786973,0.12085294909775256
288,0.10556972026824953,0.11429186910390854,0.1040170844644308,0.10161871835589407,0.07468096353113651,0.1067397240549326,0.0008359193743672222,0.0021058196725789458,0.0840291865170002,0.1243066005408764,0.07910940982401371,0.11519526690244676
289,0.10229363851249218,0.1102809477597475,0.09944166149944068,0.09985362365841866,0.07895167917013168,0.10818888992071152,0.0008046702132560313,0.01413637725636363,0.08277678303420544,0.11293171159923077,0.07677777297794819,0.1172079686075449
290,0.1002830285578966,0.11813166551291944,0.09996096789836884,0.1014585867524147,0.07780447788536549,0.09367063827812672,0.004083550098584965,0.004956750082783401,0.07744664885103703,0.11924292333424091,0.078752301633358,0.11303323693573476
291,0.10378358326852322,0.111244959756732,0.10766038298606873,0.10647735744714736,0.08128017000854015,0.09481052868068218,0.008741010795347393,0.002334849996259436,0.08331450819969177,0.11912502720952034,0.09455644153058528,0.11856872774660587
292,0.11568653024733068,0.09899932332336904,0.09671696554869412,0.10000454634428024,0.08479581028223038,0.10224049165844916,0.016537839197553694,0.012033176142722368,0.07460542768239975,0.1183018833398819,0.08035372383892536,0.11283929646015169
293,0.09403391182422638,0.10599482245743276,0.09614039026200771,0.0922522060573101,0.0845725629478693,0.0955869760364294,0.009683029726147652,0.004055784433148801,0.085155563428998,0.11914449743926524,0.07690048776566982,0.11177011020481586
294,0.1103670969605446,0.07951096445322037,0.09461011737585068,0.0983916651457548,0.0837455727159977,0.10238483175635338,0.0023797037865733728,0.0027513907407410443,0.08875483460724354,0.137409009039402,0.0767727755010128,0.12438109144568445
295,0.10991294868290424,0.10266564227640627,0.10883518122136591,0.1111149862408638,0.08306412026286125,0.1028378140181303,0.0010192994232056662,0.008367681177332997,0.0794038400053978,0.1384298261255026,0.07623911835253239,0.13149079494178295
296,0.1056082583963871,0.10747288446873426,0.0972234420478344,0.10102812200784685,0.07584352232515812,0.1009642668068409,0.0008771226275712252,0.006545891286805272,0.07992255501449108,0.1311840396374464,0.0752335712313652,0.11510186083614826
297,0.10510277561843397,0.1070033833384514,0.10557099897414446,0.10206705704331398,0.06755766458809376,0.1035230439156294,0.004679260717239231,0.0034215840860269964,0.07240963913500309,0.1206994317471981,0.08065680600702763,0.12442383728921412
298,0.1037285178899765,0.10329260025173426,0.10619732271879911,0.09631232544779778,0.07821113802492619,0.10276000760495664,0.013535532751120629,0.00547763193026185,0.0821764376014471,0.11755047179758547,0.0754526574164629,0.11608713306486608
299,0.10049618035554886,0.0880737965926528,0.11221215780824424,0.0963248945772648,0.07737623155117035,0.10177192836999892,0.015833203797228634,0.014088115887716413,0.07793970964848995,0.12157915160059928,0.08036576770246029,0.120633689686656
300,0.10108640603721142,0.0997181935235858,0.08128718193620443,0.09516624733805656,0.07672745734453201,0.10309247113764286,0.011744568182621151,0.006639153987634927,0.07825303450226784,0.1306468416005373,0.08405881933867931,0.120975524187088
