step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed1-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed0-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed0-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed0-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed1-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed1-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5-actor/ppo_kl_mean_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5-actor/ppo_kl_mean_step
291,0.0003579788317438215,0.0002886346192099154,0.0003721402899827808,0.0003761176194529981,0.000370424910215661,0.0003818995901383459,0.0004039495252072811,0.0003731184115167707,0.0004245540767442435
292,0.0003643832751549781,0.00028646591817960143,0.0003393897204659879,0.00039868964813649654,0.0004187837475910783,0.00036006912705488503,0.00038313222466968,0.0003813178336713463,0.0004069396236445755
293,0.00036183581687510014,0.00031330317142419517,0.0003667066339403391,0.00039989178185351193,0.0004037764738313854,0.00041034602327272296,0.0003876312111970037,0.00037512934068217874,0.0004279258428141474
294,0.00039168691728264093,0.00032922497484833,0.0003935506683774293,0.0004210443003103137,0.00037807677290402353,0.000402618374209851,0.0003774479846470058,0.0003799137193709612,0.00041099960799328983
295,0.0003622169606387615,0.0003466057241894305,0.0003637149347923696,0.0003771510091610253,0.0003886129125021398,0.0003915650595445186,0.0003762441920116544,0.0003879371506627649,0.0004503924574237317
296,0.000371646718122065,0.000336036435328424,0.00041363417403772473,0.0004026955575682223,0.00037766117020510137,0.0003653320309240371,0.00039420658140443265,0.00033958969288505614,0.0003871425578836352
297,0.0003712163306772709,0.00031647708965465426,0.0003609620034694672,0.0003702902467921376,0.00041033761226572096,0.0004133996844757348,0.00035856864997185767,0.0003923613694496453,0.0003918354632332921
298,0.00032587931491434574,0.0003286222054157406,0.0003783919673878699,0.0004085558757651597,0.00038278879947029054,0.00042796551133506,0.0003793777141254395,0.00038196699460968375,0.00040886824717745185
299,0.0003599837073124945,0.0003580411721486598,0.000389415945392102,0.0004432187997736037,0.0003849397471640259,0.0003493711119517684,0.0003766502777580172,0.00036433376953937113,0.000401221273932606
300,0.00035449350252747536,0.0003243680112063885,0.000411966466344893,0.00041820647311396897,0.0004205791337881237,0.000397611380321905,0.0003902075695805251,0.0003832282382063568,0.00034197376226074994
